joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term1[Nm], DOB Torque Term2[Nm], current_time
-0.2668,-0.267592,0.00479963,0.00100285,9.89606,8.74207e-05,-10.1688,1.096
-0.266781,-0.267587,0.00483288,0.00117135,9.61169,0.00011594,-10.0476,1.1
-0.266761,-0.26758,0.00486623,0.00138012,9.23478,0.000147889,-9.85384,1.104
-0.266742,-0.267572,0.00489968,0.00164965,8.71831,0.000189936,-9.5787,1.108
-0.266722,-0.267562,0.00493323,0.00202972,7.94833,0.000257492,-9.19631,1.112
-0.266702,-0.26755,0.00496688,0.00250959,6.94863,0.000334927,-8.64165,1.116
-0.266682,-0.267536,0.00500063,0.00289134,6.17012,0.000338717,-7.88919,1.12
-0.266662,-0.267522,0.00503448,0.00314182,5.68914,0.00028833,-7.12516,1.124
-0.266642,-0.267508,0.00506844,0.00335775,5.28581,0.000246523,-6.48693,1.128
-0.266622,-0.267494,0.00510249,0.00343932,5.1881,0.000169574,-5.9531,1.132
-0.266601,-0.26748,0.00513664,0.00348464,5.17303,0.000112328,-5.6131,1.136
-0.266581,-0.267467,0.0051709,0.00331787,5.64203,-4.27621e-06,-5.41751,1.14
-0.26656,-0.267454,0.00520525,0.003302,5.76826,-8.72146e-06,-5.5173,1.144
-0.266539,-0.267441,0.00523971,0.0032548,5.96653,-2.37203e-05,-5.62883,1.148
-0.266518,-0.267428,0.00527426,0.00326696,6.0301,-8.31447e-06,-5.77892,1.152
-0.266497,-0.267417,0.00530891,0.00308178,6.54434,-7.86651e-05,-5.89056,1.156
-0.266476,-0.267407,0.00534366,0.00282535,7.22279,-0.000146238,-6.18113,1.16
-0.266454,-0.267398,0.00537852,0.00256772,7.90608,-0.000184256,-6.64409,1.164
-0.266433,-0.26739,0.00541347,0.00227105,8.6806,-0.000220992,-7.20498,1.168
-0.266411,-0.267382,0.00544851,0.00214461,9.06904,-0.000173328,-7.86081,1.172
-0.266389,-0.267374,0.00548366,0.00207437,9.33052,-0.000124379,-8.3978,1.176
-0.266367,-0.267365,0.00551891,0.0021889,9.17132,-2.33045e-05,-8.81234,1.18
-0.266345,-0.267354,0.00555425,0.00244447,8.69001,8.92426e-05,-8.97189,1.184
-0.266323,-0.267342,0.0055897,0.00270162,8.2039,0.0001524,-8.84661,1.188
-0.2663,-0.267328,0.00562524,0.0030748,7.45181,0.000233887,-8.56096,1.192
-0.266278,-0.267312,0.00566088,0.00343568,6.72583,0.000274235,-8.068,1.196
-0.266255,-0.267295,0.00569662,0.00378972,6.01357,0.000293917,-7.47148,1.2
-0.266232,-0.267277,0.00573245,0.00410157,5.39573,0.000287983,-6.82352,1.204
-0.266209,-0.267259,0.00576838,0.00423643,5.18017,0.000213916,-6.18895,1.208
-0.266186,-0.267243,0.00580441,0.00423458,5.27614,0.000118102,-5.7406,1.212
-0.266163,-0.267227,0.00584054,0.00404161,5.80865,-1.15471e-05,-5.53417,1.216
-0.266139,-0.267213,0.00587677,0.00385763,6.32236,-7.99804e-05,-5.65616,1.22
-0.266116,-0.2672,0.00591309,0.00352509,7.1767,-0.000177401,-5.95225,1.224
-0.266092,-0.267188,0.00594951,0.00334035,7.6964,-0.000172427,-6.49645,1.228
-0.266068,-0.267177,0.00598602,0.00312255,8.29319,-0.00018288,-7.02976,1.232
-0.266044,-0.267165,0.00602264,0.00303994,8.58338,-0.000134633,-7.59129,1.236
-0.26602,-0.267152,0.00605935,0.00310921,8.52801,-4.70988e-05,-8.03222,1.24
-0.265995,-0.267139,0.00609615,0.00318608,8.4553,4.57095e-06,-8.25257,1.244
-0.265971,-0.267125,0.00613305,0.00334395,8.19773,6.56642e-05,-8.34267,1.248
-0.265946,-0.267109,0.00617005,0.0035852,7.74933,0.000132948,-8.27825,1.252
-0.265922,-0.267093,0.00620715,0.0038344,7.2817,0.000173502,-8.04317,1.256
-0.265897,-0.267074,0.00624434,0.00416478,6.62768,0.000228494,-7.70474,1.26
-0.265872,-0.267055,0.00628162,0.0044251,6.13183,0.000231032,-7.22605,1.264
-0.265846,-0.267037,0.006319,0.00453134,5.98634,0.000170829,-6.73973,1.268
-0.265821,-0.267019,0.00635648,0.00451358,6.12354,8.78053e-05,-6.40489,1.272
-0.265796,-0.267002,0.00639405,0.00431178,6.68127,-3.19116e-05,-6.27985,1.276
-0.26577,-0.266988,0.00643172,0.00404611,7.38647,-0.000123956,-6.45826,1.28
-0.265744,-0.266974,0.00646948,0.00374497,8.17481,-0.000189278,-6.8708,1.284
-0.265718,-0.266959,0.00650734,0.00373122,8.3098,-0.000110652,-7.45036,1.288
-0.265692,-0.266943,0.00654529,0.00391552,7.99344,1.22198e-05,-7.83233,1.292
-0.265666,-0.266926,0.00658334,0.00405629,7.77565,6.30791e-05,-7.90393,1.296
-0.265639,-0.266908,0.00662148,0.00421128,7.52499,9.70155e-05,-7.84692,1.3
-0.265613,-0.266889,0.00665972,0.00441255,7.16819,0.000134375,-7.70384,1.304
-0.265586,-0.26687,0.00669805,0.00460114,6.83947,0.000150061,-7.46578,1.308
-0.265559,-0.26685,0.00673647,0.00478269,6.52606,0.00015596,-7.18742,1.312
-0.265532,-0.26683,0.00677499,0.00488355,6.39605,0.000126974,-6.89348,1.316
-0.265505,-0.26681,0.0068136,0.00490119,6.45572,7.75968e-05,-6.6724,1.32
-0.265478,-0.266793,0.00685231,0.00468067,7.05918,-4.50683e-05,-6.5761,1.324
-0.26545,-0.266776,0.00689111,0.0044046,7.79126,-0.000135424,-6.7908,1.328
-0.265423,-0.266761,0.00693,0.00417446,8.42082,-0.00016726,-7.23545,1.332
-0.265395,-0.266744,0.00696898,0.00416176,8.55616,-9.79983e-05,-7.76228,1.336
-0.265367,-0.266726,0.00700806,0.00434665,8.24122,1.94843e-05,-8.11512,1.34
-0.265339,-0.266706,0.00704723,0.00460291,7.76268,0.000113294,-8.17117,1.344
-0.265311,-0.266686,0.0070865,0.00482206,7.36764,0.000150568,-7.98962,1.348
-0.265282,-0.266664,0.00712586,0.00513575,6.75592,0.000209078,-7.71318,1.352
-0.265254,-0.266643,0.00716531,0.00519486,6.72353,0.000139789,-7.28773,1.356
-0.265225,-0.266621,0.00720485,0.00534286,6.48839,0.000136839,-7.03698,1.36
-0.265196,-0.2666,0.00724448,0.00527153,6.75321,4.75006e-05,-6.79316,1.364
-0.265167,-0.26658,0.00728421,0.00515512,7.1218,-2.0155e-05,-6.7754,1.368
-0.265138,-0.266561,0.00732403,0.0049369,7.72394,-9.84534e-05,-6.92936,1.372
-0.265108,-0.266542,0.00736394,0.00489245,7.93147,-7.24729e-05,-7.2825,1.376
-0.265079,-0.266523,0.00740395,0.00479097,8.26986,-8.08377e-05,-7.57093,1.38
-0.265049,-0.266504,0.00744404,0.00477299,8.41887,-5.21019e-05,-7.88157,1.384
-0.265019,-0.266483,0.00748423,0.00499332,8.02468,5.91563e-05,-8.12037,1.388
-0.264989,-0.266461,0.0075245,0.00523089,7.5902,0.000127859,-8.07784,1.392
-0.264959,-0.266439,0.00756487,0.00536288,7.39557,0.000123807,-7.86111,1.396
-0.264929,-0.266417,0.00760533,0.00539781,7.42199,8.27514e-05,-7.6542,1.4
-0.264898,-0.266396,0.00764588,0.00530206,7.74686,7.68518e-06,-7.551,1.404
-0.264867,-0.266377,0.00768653,0.00509531,8.32608,-7.83997e-05,-7.63805,1.408
-0.264837,-0.266359,0.00772726,0.00486529,8.96021,-0.000135532,-7.94384,1.412
-0.264806,-0.26634,0.00776808,0.00477588,9.27545,-0.000111044,-8.39556,1.416
-0.264774,-0.266323,0.007809,0.00461105,9.76384,-0.0001276,-8.78662,1.42
-0.264743,-0.266305,0.00785,0.00448109,10.1742,-0.000122854,-9.22094,1.424
-0.264712,-0.266289,0.00789109,0.00429373,10.7169,-0.000143171,-9.64461,1.428
-0.26468,-0.266274,0.00793228,0.00407447,11.334,-0.000167209,-10.1212,1.432
-0.264648,-0.266259,0.00797355,0.00391427,11.8182,-0.000156949,-10.6602,1.436
-0.264616,-0.266247,0.00801492,0.00351817,12.8422,-0.000245577,-11.1749,1.44
-0.264584,-0.266236,0.00805637,0.00310618,13.9056,-0.00030117,-11.9159,1.444
-0.264552,-0.266229,0.00809791,0.0025318,15.3426,-0.000396984,-12.8002,1.448
-0.264519,-0.266225,0.00813954,0.0019056,16.902,-0.000470936,-13.9301,1.452
-0.264487,-0.266223,0.00818127,0.00128899,18.444,-0.000508184,-15.251,1.456
-0.264454,-0.266222,0.00822308,0.000831271,19.628,-0.000465346,-16.6701,1.46
-0.264421,-0.266222,0.00826498,0.000423429,20.7017,-0.000421603,-17.9847,1.464
-0.264388,-0.266222,0.00830696,0.000235239,21.2772,-0.000309473,-19.1923,1.468
-0.264354,-0.266221,0.00834904,0.000207464,21.4884,-0.000183035,-20.1189,1.472
-0.264321,-0.266221,0.00839121,0.000192034,21.6721,-0.000107856,-20.7276,1.476
-0.264287,-0.266219,0.00843346,0.000260237,21.6655,-3.26486e-05,-21.1474,1.48
-0.264253,-0.266219,0.0084758,0.000221352,21.9034,-3.36865e-05,-21.3777,1.484
-0.264219,-0.266217,0.00851823,0.000238137,22.0149,-1.20031e-05,-21.6113,1.488
-0.264185,-0.266216,0.00856075,0.00028585,22.0562,1.24098e-05,-21.7907,1.492
-0.264151,-0.266216,0.00860336,0.000197193,22.4088,-2.85553e-05,-21.9087,1.496
-0.264116,-0.266215,0.00864605,0.000224716,22.4974,-4.85921e-06,-22.131,1.5
-0.264082,-0.266214,0.00868884,0.000201618,22.7018,-1.19353e-05,-22.2938,1.504
-0.264047,-0.266213,0.00873171,0.000188786,22.8834,-1.17617e-05,-22.4752,1.508
-0.264012,-0.266212,0.00877466,0.00029682,22.7898,3.66639e-05,-22.6566,1.512
-0.263977,-0.266211,0.00881771,0.000241676,23.0683,-1.6809e-06,-22.7158,1.516
-0.263941,-0.266209,0.00886084,0.000326204,23.0289,3.2865e-05,-22.8725,1.52
-0.263906,-0.266209,0.00890406,0.000219612,23.4256,-2.43628e-05,-22.942,1.524
-0.26387,-0.266208,0.00894736,0.000237171,23.5401,-6.51415e-06,-23.1569,1.528
-0.263834,-0.266207,0.00899075,0.000208537,23.7604,-1.50681e-05,-23.3272,1.532
-0.263798,-0.266206,0.00903423,0.00019263,23.9523,-1.47318e-05,-23.5197,1.536
-0.263762,-0.266205,0.0090778,0.000260568,23.9535,1.89811e-05,-23.712,1.54
-0.263726,-0.266204,0.00912145,0.000221536,24.1988,-5.06217e-06,-23.8193,1.544
-0.263689,-0.266204,0.00916518,0.000161463,24.4928,-2.68326e-05,-23.9879,1.548
-0.263652,-0.266203,0.00920901,0.000204866,24.5516,2.44757e-06,-24.2123,1.552
-0.263615,-0.266202,0.00925292,0.000228978,24.6546,1.10012e-05,-24.3631,1.556
-0.263578,-0.266201,0.00929691,0.000242374,24.7824,1.14681e-05,-24.4927,1.56
-0.263541,-0.2662,0.00934099,0.000249816,24.9242,9.34692e-06,-24.6214,1.564
-0.263504,-0.266198,0.00938516,0.000292338,24.9863,2.21955e-05,-24.756,1.568
-0.263466,-0.266198,0.00942941,0.000200798,25.3546,-2.42719e-05,-24.8583,1.572
-0.263428,-0.266197,0.00947375,0.000226718,25.4559,-3.1201e-06,-25.0789,1.576
-0.26339,-0.266196,0.00951817,0.000241118,25.5838,4.02455e-06,-25.2464,1.58
-0.263352,-0.266194,0.00956268,0.000325894,25.5515,3.61339e-05,-25.3964,1.584
-0.263314,-0.266194,0.00960727,0.000257828,25.8679,-7.14213e-06,-25.4653,1.588
-0.263275,-0.266192,0.00965194,0.000296789,25.941,1.1611e-05,-25.6442,1.592
-0.263236,-0.266191,0.0096967,0.000356823,25.9663,3.04551e-05,-25.7761,1.596
-0.263198,-0.266188,0.00974155,0.00046695,25.8773,6.09545e-05,-25.8606,1.6
-0.263159,-0.266187,0.00978648,0.000412968,26.1626,1.22787e-05,-25.8681,1.604
-0.263119,-0.266185,0.00983149,0.000459754,26.2188,2.55291e-05,-25.999,1.608
-0.26308,-0.266182,0.00987659,0.000562522,26.1474,5.52751e-05,-26.0967,1.612
-0.26304,-0.26618,0.00992177,0.000504452,26.4428,7.48867e-06,-26.1192,1.616
-0.263,-0.266177,0.00996704,0.000625742,26.3299,5.26588e-05,-26.263,1.62
-0.262961,-0.266174,0.0100124,0.000693126,26.3396,5.61985e-05,-26.2927,1.624
-0.26292,-0.26617,0.0100578,0.000768949,26.3301,6.15396e-05,-26.3136,1.628
-0.26288,-0.266167,0.0101033,0.000849461,26.3099,6.63817e-05,-26.3209,1.632
-0.26284,-0.266162,0.0101489,0.00100935,26.1086,0.000100812,-26.316,1.636
-0.262799,-0.266157,0.0101946,0.00113657,25.9812,0.000106875,-26.2238,1.64
-0.262758,-0.266152,0.0102404,0.00113047,26.1577,5.69362e-05,-26.116,1.644
-0.262717,-0.266147,0.0102862,0.00120386,26.1534,6.09754e-05,-26.1346,1.648
-0.262676,-0.266142,0.0103322,0.00124463,26.2235,5.01775e-05,-26.1429,1.652
-0.262634,-0.266137,0.0103782,0.00122889,26.4228,2.15837e-05,-26.1787,1.656
-0.262593,-0.266133,0.0104243,0.00110498,26.8694,-3.75538e-05,-26.2872,1.66
-0.262551,-0.266129,0.0104705,0.00107453,27.1041,-3.30384e-05,-26.546,1.664
-0.262509,-0.266125,0.0105167,0.00101923,27.3962,-4.04683e-05,-26.794,1.668
-0.262467,-0.266121,0.0105631,0.000988506,27.6331,-3.47677e-05,-27.0617,1.672
-0.262424,-0.266118,0.0106095,0.000933049,27.9271,-4.14902e-05,-27.3156,1.676
-0.262382,-0.266115,0.010656,0.000825464,28.3408,-6.60685e-05,-27.5874,1.68
-0.262339,-0.266113,0.0107026,0.000727306,28.7343,-7.59535e-05,-27.9223,1.684
-0.262296,-0.26611,0.0107492,0.000672774,29.0293,-6.40012e-05,-28.2831,1.688
-0.262253,-0.266109,0.010796,0.000565703,29.445,-7.83692e-05,-28.6148,1.692
-0.26221,-0.266106,0.0108428,0.000582995,29.5782,-3.66243e-05,-28.9838,1.696
-0.262166,-0.266104,0.0108897,0.000515825,29.9044,-4.72047e-05,-29.248,1.7
-0.262123,-0.266103,0.0109367,0.000440121,30.2511,-5.64955e-05,-29.5397,1.704
-0.262079,-0.266102,0.0109838,0.000398063,30.5219,-4.82034e-05,-29.8559,1.708
-0.262035,-0.2661,0.011031,0.000374698,30.7509,-3.61225e-05,-30.1519,1.712
-0.261991,-0.266099,0.0110782,0.000361717,30.9568,-2.52585e-05,-30.4181,1.716
-0.261946,-0.266098,0.0111255,0.000354506,31.1501,-1.69161e-05,-30.6575,1.72
-0.261902,-0.266096,0.0111729,0.000350499,31.3367,-1.09998e-05,-30.8765,1.724
-0.261857,-0.266094,0.0112204,0.000386661,31.4321,8.34858e-06,-31.081,1.728
-0.261812,-0.266093,0.011268,0.000368363,31.652,-2.67837e-06,-31.237,1.732
-0.261767,-0.266091,0.0113156,0.000434974,31.6788,2.51465e-05,-31.4214,1.736
-0.261721,-0.26609,0.0113633,0.000318428,32.1235,-3.26311e-05,-31.5358,1.74
-0.261676,-0.266089,0.0114111,0.000330456,32.2762,-1.33189e-05,-31.797,1.744
-0.26163,-0.266087,0.011459,0.000375526,32.3538,1.06221e-05,-32.01,1.748
-0.261584,-0.266087,0.0115069,0.000285401,32.7401,-3.01356e-05,-32.1628,1.752
-0.261538,-0.266085,0.011555,0.000312108,32.861,-6.06328e-06,-32.4194,1.756
-0.261492,-0.266084,0.0116031,0.000326945,33.0092,2.56413e-06,-32.6156,1.76
-0.261445,-0.266082,0.0116513,0.000373576,33.0853,2.007e-05,-32.7906,1.764
-0.261399,-0.266081,0.0116996,0.000284318,33.4716,-2.45401e-05,-32.9215,1.768
-0.261352,-0.26608,0.0117479,0.000273118,33.6809,-1.81117e-05,-33.166,1.772
-0.261305,-0.266078,0.0117964,0.00038206,33.6166,3.34987e-05,-33.3949,1.776
-0.261257,-0.266078,0.0118449,0.000289031,34.013,-1.85874e-05,-33.4934,1.78
-0.26121,-0.266075,0.0118935,0.0003909,33.9657,3.04065e-05,-33.7243,1.784
-0.261162,-0.266073,0.0119421,0.000485882,33.934,5.48714e-05,-33.8316,1.788
-0.261114,-0.266071,0.0119909,0.00053865,33.9985,5.15835e-05,-33.8771,1.792
-0.261066,-0.266068,0.0120397,0.000606353,34.0291,5.5729e-05,-33.9311,1.796
-0.261018,-0.266066,0.0120886,0.00056719,34.3035,1.53011e-05,-33.9746,1.8
-0.260969,-0.266063,0.0121376,0.000583821,34.4514,1.51505e-05,-34.1208,1.804
-0.260921,-0.266061,0.0121866,0.00059306,34.6166,1.21113e-05,-34.2677,1.808
-0.260872,-0.26606,0.0122358,0.00048303,35.0543,-3.72678e-05,-34.4228,1.812
-0.260823,-0.266057,0.012285,0.000537065,35.1189,9.02016e-07,-34.7035,1.816
-0.260774,-0.266056,0.0123343,0.000451921,35.5012,-3.35441e-05,-34.8881,1.82
-0.260724,-0.266054,0.0123836,0.000443007,35.7106,-2.22e-05,-35.1606,1.824
-0.260675,-0.266052,0.0124331,0.00051483,35.7363,1.63856e-05,-35.405,1.828
-0.260625,-0.26605,0.0124826,0.000516344,35.9225,9.70847e-06,-35.5522,1.832
-0.260575,-0.266048,0.0125322,0.000478797,36.1983,-9.61966e-06,-35.7168,1.836
-0.260525,-0.266045,0.0125818,0.000534714,36.2616,1.70142e-05,-35.9308,1.84
-0.260474,-0.266043,0.0126316,0.000527391,36.4693,6.52412e-06,-36.0778,1.844
-0.260423,-0.26604,0.0126814,0.000638486,36.4073,4.80464e-05,-36.2518,1.848
-0.260373,-0.266038,0.0127313,0.000585042,36.7206,5.3226e-06,-36.3209,1.852
-0.260322,-0.266035,0.0127813,0.000632126,36.8053,2.1784e-05,-36.4986,1.856
-0.26027,-0.266034,0.0128314,0.000543121,37.2008,-2.34871e-05,-36.6349,1.86
-0.260219,-0.266033,0.0128815,0.000416897,37.6822,-6.35193e-05,-36.8864,1.864
-0.260167,-0.266031,0.0129317,0.000385161,37.9494,-4.79784e-05,-37.2401,1.868
-0.260116,-0.266031,0.012982,0.000252366,38.4478,-7.97533e-05,-37.5553,1.872
-0.260064,-0.266029,0.0130323,0.000332143,38.4626,-1.24083e-05,-37.952,1.876
-0.260011,-0.266028,0.0130828,0.0002613,38.821,-3.52205e-05,-38.1789,1.88
-0.259959,-0.266027,0.0131333,0.000337106,38.8458,1.07445e-05,-38.4643,1.884
-0.259906,-0.266025,0.0131838,0.000340833,39.035,7.45931e-06,-38.6338,1.888
-0.259853,-0.266024,0.0132345,0.000342903,39.2285,4.97192e-06,-38.8121,1.892
-0.2598,-0.266022,0.0132852,0.000382441,39.337,1.85717e-05,-38.9972,1.896
-0.259747,-0.266021,0.013336,0.000327631,39.661,-1.15985e-05,-39.1482,1.9
-0.259694,-0.26602,0.0133869,0.000373957,39.7551,1.20799e-05,-39.3761,1.904
-0.25964,-0.266018,0.0134379,0.000361305,39.9839,1.65235e-06,-39.5445,1.908
-0.259586,-0.266016,0.0134889,0.000392665,40.113,1.34571e-05,-39.7398,1.912
-0.259532,-0.266015,0.01354,0.000333311,40.4493,-1.62567e-05,-39.9057,1.916
-0.259478,-0.266015,0.0135912,0.000261948,40.8139,-3.75661e-05,-40.1473,1.92
-0.259423,-0.266014,0.0136424,0.000260691,41.0194,-2.1373e-05,-40.4435,1.924
-0.259369,-0.266013,0.0136938,0.000259992,41.2243,-1.21533e-05,-40.6995,1.928
-0.259314,-0.266011,0.0137452,0.000297991,41.3413,8.44251e-06,-40.9327,1.932
-0.259259,-0.26601,0.0137966,0.000280715,41.5847,-2.21799e-06,-41.1143,1.936
-0.259203,-0.266009,0.0138482,0.000271116,41.8112,-5.07014e-06,-41.3234,1.94
-0.259148,-0.266008,0.0138998,0.000304172,41.9409,1.04006e-05,-41.5402,1.944
-0.259092,-0.266007,0.0139515,0.000284148,42.1921,-2.22844e-06,-41.7183,1.948
-0.259036,-0.266005,0.0140033,0.000311412,42.3359,9.66345e-06,-41.9289,1.952
-0.25898,-0.266004,0.0140551,0.00028817,42.5954,-3.92461e-06,-42.1098,1.956
-0.258924,-0.266003,0.014107,0.000275258,42.8319,-7.34323e-06,-42.3256,1.96
-0.258867,-0.266002,0.014159,0.000268085,43.0559,-6.94784e-06,-42.5506,1.964
-0.258811,-0.266001,0.0142111,0.0002641,43.2731,-5.4534e-06,-42.7752,1.968
-0.258754,-0.266,0.0142632,0.000261886,43.4869,-3.91493e-06,-42.9965,1.972
-0.258697,-0.265999,0.0143154,0.000260656,43.6989,-2.66678e-06,-43.2144,1.976
-0.258639,-0.265998,0.0143677,0.00029836,43.8226,1.35948e-05,-43.4298,1.98
-0.258582,-0.265996,0.01442,0.000319307,43.9848,1.59284e-05,-43.6044,1.984
-0.258524,-0.265995,0.0144724,0.000330945,44.1686,1.35023e-05,-43.7735,1.988
-0.258466,-0.265993,0.0145249,0.000375798,44.2771,2.5436e-05,-43.9491,1.992
-0.258408,-0.265992,0.0145775,0.000362328,44.5188,8.74523e-06,-44.0949,1.996
-0.258349,-0.26599,0.0146301,0.000393233,44.6599,1.72159e-05,-44.2833,2
-0.258291,-0.265989,0.0146828,0.000333626,45.0078,-1.42695e-05,-44.4507,2.004
-0.258232,-0.265988,0.0147356,0.0003389,45.2085,-5.819e-06,-44.6983,2.008
-0.258173,-0.265987,0.0147884,0.000303441,45.5027,-1.7411e-05,-44.9251,2.012
-0.258113,-0.265986,0.0148414,0.000283742,45.7616,-1.75495e-05,-45.1818,2.016
-0.258054,-0.265984,0.0148943,0.000349574,45.826,1.65734e-05,-45.4395,2.02
-0.257994,-0.265983,0.0149474,0.000347759,46.0449,8.48187e-06,-45.6113,2.024
-0.257934,-0.265981,0.0150005,0.000385139,46.1748,1.96586e-05,-45.804,2.028
-0.257874,-0.265979,0.0150537,0.000444294,46.2553,3.45746e-05,-45.9688,2.032
-0.257814,-0.265977,0.015107,0.000438769,46.4835,1.69992e-05,-46.0961,2.036
-0.257753,-0.265976,0.0151603,0.000397312,46.7942,-7.13276e-06,-46.2683,2.04
-0.257693,-0.265974,0.0152138,0.000412669,46.9761,2.17762e-06,-46.502,2.044
-0.257632,-0.265972,0.0152672,0.0004212,47.1739,4.62105e-06,-46.7127,2.048
-0.25757,-0.26597,0.0153208,0.000464327,47.2933,1.9812e-05,-46.9177,2.052
-0.257509,-0.265968,0.0153744,0.000526675,47.369,3.59366e-05,-47.0846,2.056
-0.257447,-0.265965,0.0154281,0.000561312,47.5081,3.38148e-05,-47.211,2.06
-0.257386,-0.265962,0.0154819,0.000657331,47.5073,5.71796e-05,-47.343,2.064
-0.257324,-0.265959,0.0155357,0.000710675,47.6039,5.30962e-05,-47.4161,2.068
-0.257261,-0.265956,0.0155896,0.000778699,47.6671,5.66973e-05,-47.4995,2.072
-0.257199,-0.265952,0.0156436,0.000816489,47.7993,4.66093e-05,-47.574,2.076
-0.257136,-0.265948,0.0156976,0.00091426,47.795,6.49881e-05,-47.6742,2.08
-0.257073,-0.265943,0.0157517,0.00100696,47.8021,7.3173e-05,-47.7279,2.084
-0.25701,-0.265939,0.0158059,0.00109686,47.8155,7.65948e-05,-47.7608,2.088
-0.256947,-0.265933,0.0158601,0.00118518,47.8324,7.78707e-05,-47.7851,2.092
-0.256883,-0.265928,0.0159144,0.00127264,47.8512,7.82322e-05,-47.8061,2.096
-0.25682,-0.265922,0.0159688,0.00139801,47.7835,9.35896e-05,-47.8262,2.1
-0.256756,-0.265915,0.0160233,0.00150604,47.755,9.51923e-05,-47.8072,2.104
-0.256691,-0.265909,0.0160778,0.00156606,47.8359,7.68835e-05,-47.784,2.108
-0.256627,-0.265903,0.0161324,0.00152263,48.1529,2.53467e-05,-47.807,2.112
-0.256562,-0.265899,0.016187,0.00130656,48.8646,-7.23144e-05,-47.9608,2.116
-0.256497,-0.265895,0.0162417,0.00110974,49.5344,-0.000118871,-48.3625,2.12
-0.256432,-0.265892,0.0162965,0.000923628,50.1815,-0.000140459,-48.8833,2.124
-0.256367,-0.26589,0.0163514,0.000781842,50.7291,-0.000134727,-49.4603,2.128
-0.256302,-0.265888,0.0164063,0.000626296,51.3096,-0.000137044,-50.0242,2.132
-0.256236,-0.265886,0.0164613,0.000539882,51.7338,-0.000110689,-50.5955,2.136
-0.25617,-0.265885,0.0165163,0.000491874,52.0715,-8.06899e-05,-51.1014,2.14
-0.256104,-0.265883,0.0165715,0.000426815,52.4489,-7.08419e-05,-51.5326,2.144
-0.256037,-0.265882,0.0166267,0.000390671,52.7613,-5.38089e-05,-51.9399,2.148
-0.255971,-0.265881,0.0166819,0.000370591,53.0378,-3.79229e-05,-52.3049,2.152
-0.255904,-0.26588,0.0167372,0.000321048,53.3821,-4.08784e-05,-52.6306,2.156
-0.255837,-0.265878,0.0167926,0.000331911,53.5894,-1.83663e-05,-52.9646,2.16
-0.25577,-0.265877,0.0168481,0.000337947,53.8082,-7.79021e-06,-53.2423,2.164
-0.255702,-0.265875,0.0169036,0.0003413,54.0336,-2.98717e-06,-53.4938,2.168
-0.255634,-0.265874,0.0169592,0.000343163,54.2628,-9.14697e-07,-53.7337,2.172
-0.255566,-0.265873,0.0170148,0.000344197,54.4945,-9.43631e-08,-53.9689,2.176
-0.255498,-0.265872,0.0170706,0.000267997,54.9028,-3.05217e-05,-54.2025,2.18
-0.25543,-0.265871,0.0171264,0.000264051,55.1473,-1.85343e-05,-54.5137,2.184
-0.255361,-0.26587,0.0171822,0.000300246,55.3008,4.1762e-06,-54.7953,2.188
-0.255292,-0.265868,0.0172381,0.000320355,55.4912,1.03607e-05,-55.02,2.192
-0.255223,-0.265867,0.0172941,0.000331527,55.7025,1.02229e-05,-55.2294,2.196
-0.255154,-0.265866,0.0173502,0.000299345,56.013,-7.18852e-06,-55.4397,2.2
-0.255084,-0.265864,0.0174063,0.000319854,56.2041,4.20711e-06,-55.6945,2.204
-0.255015,-0.265863,0.0174625,0.000369636,56.3287,2.22428e-05,-55.921,2.208
-0.254945,-0.265861,0.0175187,0.000358905,56.5917,8.06618e-06,-56.1022,2.212
-0.254875,-0.26586,0.017575,0.000352943,56.8443,2.09735e-06,-56.3197,2.216
-0.254804,-0.265859,0.0176314,0.000349631,57.0914,-1.59169e-07,-56.5529,2.22
-0.254734,-0.265857,0.0176878,0.000347791,57.3357,-8.24185e-07,-56.7922,2.224
-0.254663,-0.265855,0.0177443,0.000385157,57.491,1.44829e-05,-57.0337,2.228
-0.254592,-0.265854,0.0178009,0.00032914,57.8597,-1.43526e-05,-57.237,2.232
-0.25452,-0.265853,0.0178575,0.000336407,58.0849,-5.06782e-06,-57.5138,2.236
-0.254449,-0.265852,0.0179142,0.000340444,58.3179,-1.20109e-06,-57.7676,2.24
-0.254377,-0.26585,0.017971,0.000342687,58.5555,2.29596e-07,-58.0122,2.244
-0.254305,-0.265849,0.0180278,0.000305546,58.8835,-1.47238e-05,-58.2537,2.248
-0.254233,-0.265848,0.0180847,0.000284911,59.1745,-1.64306e-05,-58.5336,2.252
-0.25416,-0.265847,0.0181416,0.000311836,59.3577,1.63773e-06,-58.8184,2.256
-0.254088,-0.265846,0.0181986,0.000288406,59.6561,-8.4587e-06,-59.0581,2.26
-0.254015,-0.265844,0.0182557,0.000313777,59.8438,5.44554e-06,-59.3239,2.264
-0.253942,-0.265843,0.0183129,0.00036626,59.97,2.40109e-05,-59.555,2.268
-0.253868,-0.265841,0.0183701,0.000395417,60.1496,2.4998e-05,-59.7394,2.272
-0.253795,-0.265839,0.0184273,0.000411616,60.3591,2.03648e-05,-59.9218,2.276
-0.253721,-0.265837,0.0184847,0.000459003,60.4979,3.02617e-05,-60.1162,2.28
