joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
1.41046,1.41089,-0.00384998,-7.94766e-05,-9.24835,1.30739,0.976
1.41045,1.41089,-0.00388012,-8.25416e-05,-9.33423,1.33199,0.98
1.41043,1.41089,-0.00391037,-0.000122632,-9.33605,1.3568,0.984
1.41042,1.41089,-0.00394073,-0.000183293,-9.29112,1.3816,0.988
1.4104,1.41089,-0.00397119,-0.000178605,-9.39533,1.40631,0.992
1.41038,1.41089,-0.00400175,-0.000214389,-9.40766,1.43129,0.996
1.41037,1.41089,-0.00403243,-0.000234269,-9.45648,1.4563,1
1.41035,1.41089,-0.0040632,-0.000245313,-9.52578,1.48144,1.004
1.41034,1.41089,-0.00409408,-0.000289837,-9.51904,1.50676,1.008
1.41032,1.41088,-0.00412507,-0.00035296,-9.47002,1.53205,1.012
1.4103,1.41088,-0.00415615,-0.000388028,-9.48504,1.55722,1.016
1.41029,1.41088,-0.00418735,-0.000369123,-9.62342,1.58245,1.02
1.41027,1.41088,-0.00421865,-0.00035862,-9.74319,1.60805,1.024
1.41025,1.41088,-0.00425005,-0.000276009,-10.028,1.634,1.028
1.41024,1.41088,-0.00428155,-0.000230114,-10.23,1.66069,1.032
1.41022,1.41088,-0.00431316,-0.000166229,-10.4738,1.68793,1.036
1.4102,1.41088,-0.00434487,-0.000130737,-10.6537,1.7158,1.04
1.41018,1.41088,-0.00437669,-0.000149408,-10.7106,1.74412,1.044
1.41017,1.41087,-0.00440861,-0.000236556,-10.6116,1.77257,1.048
1.41015,1.41087,-0.00444063,-0.000284972,-10.6009,1.80077,1.052
1.41013,1.41087,-0.00447275,-0.000388645,-10.4642,1.82892,1.056
1.41011,1.41087,-0.00450498,-0.000484629,-10.3449,1.85671,1.06
1.41009,1.41087,-0.00453731,-0.000576342,-10.235,1.88418,1.064
1.41008,1.41086,-0.00456974,-0.000627293,-10.2181,1.91138,1.068
1.41006,1.41086,-0.00460228,-0.000770763,-9.99016,1.9385,1.072
1.41004,1.41086,-0.00463491,-0.000927244,-9.73204,1.965,1.076
1.41002,1.41085,-0.00466765,-0.00116773,-9.28168,1.99078,1.08
1.41,1.41084,-0.00470049,-0.00133972,-8.98649,2.01539,1.084
1.40998,1.41084,-0.00473344,-0.00151205,-8.68987,2.03922,1.088
1.40996,1.41083,-0.00476648,-0.00172295,-8.30455,2.06224,1.092
1.40995,1.41082,-0.00479963,-0.00195528,-7.86942,2.08422,1.096
1.40993,1.41081,-0.00483288,-0.00212274,-7.58124,2.10508,1.1
1.40991,1.4108,-0.00486623,-0.00229255,-7.28707,2.12517,1.104
1.40989,1.41079,-0.00489968,-0.00246366,-6.98926,2.14448,1.108
1.40987,1.41078,-0.00493323,-0.00248195,-7.0395,2.16306,1.112
1.40985,1.41077,-0.00496688,-0.00264566,-6.75825,2.18171,1.116
1.40983,1.41076,-0.00500063,-0.00285178,-6.37964,2.19959,1.12
1.40981,1.41074,-0.00503448,-0.00311984,-5.85879,2.21645,1.124
1.40979,1.41073,-0.00506844,-0.00338392,-5.34572,2.23191,1.128
1.40977,1.41071,-0.00510249,-0.00368419,-4.74883,2.246,1.132
1.40975,1.41069,-0.00513664,-0.003851,-4.45495,2.25856,1.136
1.40973,1.41068,-0.0051709,-0.00382851,-4.59238,2.27042,1.14
1.40971,1.41067,-0.00520525,-0.00350892,-5.40833,2.28277,1.144
1.40968,1.41066,-0.00523971,-0.00306265,-6.51583,2.29735,1.148
1.40966,1.41065,-0.00527426,-0.00258439,-7.69966,2.31488,1.152
1.40964,1.41064,-0.00530891,-0.00212676,-8.83998,2.33556,1.156
1.40962,1.41064,-0.00534366,-0.00183413,-9.60722,2.35919,1.16
1.4096,1.41063,-0.00537852,-0.00159478,-10.2552,2.38485,1.164
1.40958,1.41062,-0.00541347,-0.00165375,-10.2246,2.4121,1.168
1.40956,1.41062,-0.00544851,-0.00180167,-9.99098,2.43922,1.172
1.40953,1.41061,-0.00548366,-0.00199901,-9.64413,2.46571,1.176
1.40951,1.4106,-0.00551891,-0.00241575,-8.79585,2.49118,1.18
1.40949,1.41058,-0.00555425,-0.00276244,-8.10516,2.51443,1.184
1.40947,1.41057,-0.0055897,-0.00303181,-7.58908,2.53587,1.188
1.40945,1.41055,-0.00562524,-0.00329663,-7.08211,2.55594,1.192
1.40942,1.41054,-0.00566088,-0.00371247,-6.22929,2.57459,1.196
1.4094,1.41052,-0.00569662,-0.00398188,-5.70834,2.59104,1.2
1.40938,1.4105,-0.00573245,-0.00432349,-5.02136,2.60608,1.204
1.40935,1.41048,-0.00576838,-0.0044365,-4.85423,2.61938,1.208
1.40933,1.41047,-0.00580441,-0.00438412,-5.0642,2.63232,1.212
1.40931,1.41045,-0.00584054,-0.00404791,-5.92257,2.64593,1.216
1.40928,1.41044,-0.00587677,-0.00359242,-7.05577,2.66188,1.22
1.40926,1.41043,-0.00591309,-0.00314742,-8.16841,2.68083,1.224
1.40924,1.41042,-0.00594951,-0.00278504,-9.09589,2.70271,1.228
1.40921,1.41041,-0.00598602,-0.00254533,-9.74627,2.72701,1.232
1.40919,1.4104,-0.00602264,-0.00248893,-9.98039,2.75295,1.236
1.40916,1.41039,-0.00605935,-0.00257277,-9.89536,2.77946,1.24
1.40914,1.41038,-0.00609615,-0.00281128,-9.45729,2.80568,1.244
1.40912,1.41036,-0.00613305,-0.00313573,-8.82206,2.83069,1.248
1.40909,1.41035,-0.00617005,-0.00369985,-7.6383,2.85391,1.252
1.40907,1.41033,-0.00620715,-0.0042052,-6.58547,2.87401,1.256
1.40904,1.41031,-0.00624434,-0.00444755,-6.12989,2.89142,1.26
1.40902,1.41029,-0.00628162,-0.0045822,-5.91897,2.90766,1.264
1.40899,1.41027,-0.006319,-0.00461861,-5.93178,2.92339,1.268
1.40897,1.41025,-0.00635648,-0.00433174,-6.68247,2.93929,1.272
1.40894,1.41024,-0.00639405,-0.00401881,-7.49492,2.95719,1.276
1.40891,1.41023,-0.00643172,-0.00361464,-8.51807,2.9773,1.28
1.40889,1.41022,-0.00646948,-0.00323655,-9.48479,3.00012,1.284
1.40886,1.41021,-0.00650734,-0.00298811,-10.1586,3.02545,1.288
1.40884,1.4102,-0.00654529,-0.00273492,-10.8453,3.05258,1.292
1.40881,1.41019,-0.00658334,-0.00270942,-11.0145,3.08143,1.296
1.40878,1.41017,-0.00662148,-0.00284881,-10.8082,3.11067,1.3
1.40876,1.41016,-0.00665972,-0.00300303,-10.5676,3.13935,1.304
1.40873,1.41015,-0.00669805,-0.00331903,-9.95725,3.16731,1.308
1.4087,1.41013,-0.00673647,-0.00364814,-9.31545,3.19366,1.312
1.40868,1.41011,-0.00677499,-0.00394614,-8.74295,3.2183,1.316
1.40865,1.4101,-0.0068136,-0.00395814,-8.82157,3.24155,1.32
1.40862,1.41008,-0.00685231,-0.00377287,-9.35069,3.26509,1.324
1.4086,1.41007,-0.00689111,-0.00324768,-10.6571,3.29019,1.328
1.40857,1.41007,-0.00693,-0.00249525,-12.4859,3.31885,1.332
1.40854,1.41006,-0.00696898,-0.00161658,-14.608,3.35244,1.336
1.40851,1.41006,-0.00700806,-0.00085971,-16.4584,3.39162,1.34
